Date,S&P 500
5/13/48,16
5/14/48,16.39
5/15/48,16.55
5/17/48,16.61
5/18/48,16.39
5/19/48,16.37
5/20/48,16.46
5/21/48,16.5
5/22/48,16.53
5/24/48,16.54
5/25/48,16.53
5/26/48,16.68
5/27/48,16.68
5/28/48,16.69
6/1/48,16.74
6/2/48,16.76
6/3/48,16.72
6/4/48,16.59
6/7/48,16.54
6/8/48,16.82
6/9/48,16.89
6/10/48,16.9
6/11/48,16.95
6/14/48,16.97
6/15/48,17.06
6/16/48,17.01
6/17/48,16.99
6/18/48,16.96
6/21/48,16.79
6/22/48,16.76
6/23/48,16.93
6/24/48,16.89
6/25/48,16.83
6/28/48,16.61
6/29/48,16.69
6/30/48,16.74
7/1/48,16.7
7/2/48,16.85
7/6/48,16.85
7/7/48,16.79
7/8/48,16.81
7/9/48,16.92
7/12/48,16.88
7/13/48,16.78
7/14/48,16.8
7/15/48,16.48
7/16/48,16.25
7/19/48,15.72
7/20/48,15.96
7/21/48,16.09
7/22/48,16.21
7/23/48,16.27
7/26/48,16.12
7/27/48,16.29
7/28/48,16.18
7/29/48,16.05
7/30/48,15.85
8/2/48,15.85
8/3/48,15.9
8/4/48,16.15
8/5/48,16.09
8/6/48,16.12
8/9/48,15.96
8/10/48,15.74
8/11/48,15.67
8/12/48,15.71
8/13/48,15.7
8/16/48,15.74
8/17/48,15.93
8/18/48,15.93
8/19/48,15.98
8/20/48,16.15
8/23/48,15.94
8/24/48,16.02
8/25/48,15.99
8/26/48,16.04
8/27/48,16.11
8/30/48,15.98
8/31/48,15.97
9/1/48,16.16
9/2/48,16.24
9/3/48,16.27
9/7/48,16.35
9/8/48,16.07
9/9/48,15.81
9/10/48,15.83
9/13/48,15.7
9/14/48,15.82
9/15/48,15.8
9/16/48,15.8
9/17/48,15.73
9/20/48,15.44
9/21/48,15.55
9/22/48,15.59
9/23/48,15.56
9/24/48,15.6
9/27/48,15.19
9/28/48,15.36
9/29/48,15.55
9/30/48,15.49
10/1/48,15.67
10/2/48,15.75
10/4/48,15.85
10/5/48,15.82
10/6/48,15.84
10/7/48,15.93
10/8/48,15.9
10/9/48,15.9
10/11/48,15.9
10/13/48,16.09
10/14/48,16.14
10/15/48,16.12
10/16/48,16.14
10/18/48,16.19
10/19/48,16.28
10/20/48,16.34
10/21/48,16.36
10/22/48,16.61
10/23/48,16.67
10/25/48,16.58
10/26/48,16.59
10/27/48,16.57
10/28/48,16.46
10/29/48,16.5
10/30/48,16.54
11/1/48,16.7
11/3/48,15.93
11/4/48,16.14
11/5/48,15.43
11/6/48,15.51
11/8/48,15.5
11/9/48,15.01
11/10/48,15
11/12/48,15.04
11/13/48,15.11
11/15/48,15.27
11/16/48,15.26
11/17/48,15.22
11/18/48,15.26
11/19/48,15.31
11/20/48,15.33
11/22/48,15.21
11/23/48,15.19
11/24/48,14.91
11/26/48,14.91
11/27/48,14.91
11/29/48,14.79
11/30/48,14.75
12/1/48,15.01
12/2/48,15
12/3/48,15.13
12/4/48,15.25
12/6/48,15.23
12/7/48,15.24
12/8/48,15.2
12/9/48,15.17
12/10/48,15.22
12/11/48,15.33
12/13/48,15.33
12/14/48,15.25
12/15/48,15.17
12/16/48,15.16
12/17/48,15.2
12/18/48,15.19
12/20/48,15.19
12/21/48,15.14
12/22/48,15.15
12/23/48,15.15
12/24/48,15.25
12/27/48,15.19
12/28/48,15.08
12/29/48,15.28
12/30/48,15.28
12/31/48,15.2
1/3/49,14.95
1/4/49,15.03
1/5/49,15.16
1/6/49,15.5
1/7/49,15.61
1/8/49,15.62
1/10/49,15.51
1/11/49,15.5
1/12/49,15.47
1/13/49,15.39
1/14/49,15.24
1/15/49,15.29
1/17/49,15.38
1/18/49,15.38
1/19/49,15.44
1/20/49,15.5
1/21/49,15.47
1/22/49,15.51
1/24/49,15.44
1/25/49,15.33
1/26/49,15.29
1/27/49,15.25
1/28/49,15.2
1/29/49,15.23
1/31/49,15.22
2/1/49,15.34
2/2/49,15.35
2/3/49,15.32
2/4/49,15.09
2/5/49,14.85
2/7/49,14.76
2/8/49,14.7
2/9/49,14.78
2/10/49,14.58
2/11/49,14.56
2/14/49,14.61
2/15/49,14.65
2/16/49,14.73
2/17/49,14.83
2/18/49,14.79
2/19/49,14.76
2/21/49,14.74
2/23/49,14.6
2/24/49,14.42
2/25/49,14.38
2/26/49,14.45
2/28/49,14.62
3/1/49,14.71
3/2/49,14.67
3/3/49,14.65
3/4/49,14.67
3/5/49,14.81
3/7/49,14.86
3/8/49,14.89
3/9/49,14.86
3/10/49,14.87
3/11/49,15.02
3/12/49,15.06
3/14/49,15.07
3/15/49,14.98
3/16/49,14.92
3/17/49,14.97
3/18/49,14.94
3/19/49,14.9
3/21/49,14.87
3/22/49,14.77
3/23/49,14.95
3/24/49,14.97
3/25/49,14.89
3/26/49,14.89
3/28/49,14.93
3/29/49,15.22
3/30/49,15.21
3/31/49,15.06
4/1/49,14.94
4/2/49,15
4/4/49,14.98
4/5/49,14.96
4/6/49,14.92
4/7/49,14.93
4/8/49,14.97
4/9/49,15.01
4/11/49,14.99
4/12/49,15.03
4/13/49,15.02
4/14/49,14.99
4/16/49,15.05
4/18/49,15.07
4/19/49,15.01
4/20/49,14.97
4/21/49,14.72
4/22/49,14.7
4/23/49,14.74
4/25/49,14.68
4/26/49,14.76
4/27/49,14.76
4/28/49,14.69
4/29/49,14.71
4/30/49,14.74
5/2/49,14.78
5/3/49,14.85
5/4/49,15.02
5/5/49,15.01
5/6/49,14.92
5/7/49,14.91
5/9/49,14.88
5/10/49,14.82
5/11/49,14.85
5/12/49,14.87
5/13/49,14.88
5/14/49,14.91
5/16/49,14.96
5/17/49,14.93
5/18/49,14.89
5/19/49,14.8
5/20/49,14.73
5/21/49,14.72
5/23/49,14.58
5/24/49,14.5
5/25/49,14.57
5/26/49,14.56
5/27/49,14.51
5/31/49,14.19
6/1/49,14.14
6/2/49,14.14
6/3/49,14.05
6/6/49,13.82
6/7/49,13.84
6/8/49,13.93
6/9/49,13.93
6/10/49,13.81
6/13/49,13.55
6/14/49,13.64
6/15/49,13.9
6/16/49,13.85
6/17/49,13.87
6/20/49,14.07
6/21/49,14.08
6/22/49,14.04
6/23/49,14.11
6/24/49,14.13
6/27/49,14.12
6/28/49,14
6/29/49,14.09
6/30/49,14.16
7/1/49,14.26
7/5/49,14.34
7/6/49,14.52
7/7/49,14.52
7/8/49,14.51
7/11/49,14.51
7/12/49,14.61
7/13/49,14.78
7/14/49,14.79
7/15/49,14.76
7/18/49,14.8
7/19/49,14.94
7/20/49,14.97
7/21/49,14.9
7/22/49,14.89
7/25/49,14.94
7/26/49,15.06
7/27/49,15.06
7/28/49,15.04
7/29/49,15.04
8/1/49,15.12
8/2/49,15.16
8/3/49,15.15
8/4/49,15.13
8/5/49,15.35
8/8/49,15.51
8/9/49,15.37
8/10/49,15.44
8/11/49,15.39
8/12/49,15.32
8/15/49,15.25
8/16/49,15.29
8/17/49,15.46
8/18/49,15.5
8/19/49,15.41
8/22/49,15.37
8/23/49,15.17
8/24/49,15.18
8/25/49,15.22
8/26/49,15.28
8/29/49,15.12
8/30/49,15.21
8/31/49,15.22
9/1/49,15.31
9/2/49,15.29
9/6/49,15.28
9/7/49,15.38
9/8/49,15.41
9/9/49,15.4
9/12/49,15.52
9/13/49,15.74
9/14/49,15.73
9/15/49,15.61
9/16/49,15.66
9/19/49,15.55
9/20/49,15.19
9/21/49,15.41
9/22/49,15.5
9/23/49,15.57
9/26/49,15.53
9/27/49,15.41
9/28/49,15.53
9/29/49,15.62
9/30/49,15.58
10/1/49,15.52
10/3/49,15.6
10/4/49,15.75
10/5/49,15.78
10/6/49,15.84
10/7/49,15.85
10/8/49,15.86
10/10/49,15.83
10/11/49,15.97
10/13/49,15.97
10/14/49,15.91
10/15/49,15.89
10/17/49,15.73
10/18/49,15.84
10/19/49,15.93
10/20/49,15.9
10/21/49,15.85
10/22/49,15.86
10/24/49,15.87
10/25/49,15.95
10/26/49,16.06
10/27/49,16.15
10/28/49,16.08
10/29/49,16.13
10/31/49,16.04
11/1/49,16.2
11/2/49,16.33
11/3/49,16.29
11/4/49,16.21
11/5/49,16.22
11/7/49,16.16
11/9/49,16.18
11/10/49,16.14
11/12/49,16.13
11/14/49,16.03
11/15/49,15.75
11/16/49,15.84
11/17/49,15.96
11/18/49,16.14
11/19/49,16.18
11/21/49,16.07
11/22/49,16.15
11/23/49,16.19
11/25/49,16.1
11/26/49,16.14
11/28/49,16.05
11/29/49,16.02
11/30/49,16.06
12/1/49,16.15
12/2/49,16.28
12/3/49,16.41
12/5/49,16.41
12/6/49,16.39
12/7/49,16.43
12/8/49,16.43
12/9/49,16.42
12/10/49,16.45
12/12/49,16.57
12/13/49,16.64
12/14/49,16.67
12/15/49,16.68
12/16/49,16.66
12/17/49,16.64
12/19/49,16.59
12/20/49,16.53
12/21/49,16.49
12/22/49,16.64
12/23/49,16.64
12/27/49,16.58
12/28/49,16.66
12/29/49,16.68
12/30/49,16.79
12/31/49,16.76
1/3/50,16.66
1/4/50,16.85
1/5/50,16.93
1/6/50,16.98
1/7/50,17.09
1/9/50,17.08
1/10/50,17.03
1/11/50,17.09
1/12/50,16.76
1/13/50,16.67
1/14/50,16.65
1/16/50,16.72
1/17/50,16.86
1/18/50,16.85
1/19/50,16.87
1/20/50,16.9
1/21/50,16.94
1/23/50,16.92
1/24/50,16.86
1/25/50,16.74
1/26/50,16.73
1/27/50,16.82
1/28/50,16.9
1/30/50,17.02
1/31/50,17.05
2/1/50,17.05
2/2/50,17.23
2/3/50,17.29
2/4/50,17.35
2/6/50,17.32
2/7/50,17.23
2/8/50,17.21
2/9/50,17.28
2/10/50,17.24
2/11/50,17.22
2/14/50,17.06
2/15/50,17.06
2/16/50,16.99
2/17/50,17.15
2/18/50,17.23
2/20/50,17.2
2/21/50,17.17
2/23/50,17.21
2/24/50,17.28
2/25/50,17.26
2/27/50,17.28
2/28/50,17.22
3/1/50,17.24
3/2/50,17.23
3/3/50,17.29
3/4/50,17.33
3/6/50,17.32
3/7/50,17.2
3/8/50,17.19
3/9/50,17.07
3/10/50,17.09
3/11/50,17.14
3/13/50,17.12
3/14/50,17.25
3/15/50,17.45
3/16/50,17.49
3/17/50,17.45
3/18/50,17.49
3/20/50,17.44
3/21/50,17.45
3/22/50,17.55
3/23/50,17.56
3/24/50,17.56
3/25/50,17.61
3/27/50,17.46
3/28/50,17.53
3/29/50,17.44
3/30/50,17.3
3/31/50,17.29
4/1/50,17.34
4/3/50,17.53
4/4/50,17.55
4/5/50,17.63
4/6/50,17.78
4/8/50,17.82
4/10/50,17.85
4/11/50,17.75
4/12/50,17.94
4/13/50,17.98
4/14/50,17.96
4/15/50,17.86
4/17/50,17.88
4/18/50,18.03
4/19/50,18.05
4/20/50,17.93
4/21/50,17.96
4/22/50,17.96
4/24/50,17.83
4/25/50,17.83
4/26/50,17.76
4/27/50,17.86
4/28/50,17.96
4/29/50,18.07
5/1/50,18.22
5/2/50,18.11
5/3/50,18.27
5/4/50,18.12
5/5/50,18.22
5/6/50,18.33
5/8/50,18.27
5/9/50,18.27
5/10/50,18.29
5/11/50,18.29
5/12/50,18.18
5/13/50,18.2
5/15/50,18.26
5/16/50,18.44
5/17/50,18.52
5/18/50,18.56
5/19/50,18.68
5/20/50,18.72
5/22/50,18.6
5/23/50,18.71
5/24/50,18.69
5/25/50,18.69
5/26/50,18.67
5/27/50,18.65
5/29/50,18.72
5/31/50,18.78
6/1/50,18.77
6/2/50,18.79
6/5/50,18.6
6/6/50,18.88
6/7/50,18.93
6/8/50,19.14
6/9/50,19.26
6/12/50,19.4
6/13/50,19.25
6/14/50,18.98
6/15/50,18.93
6/16/50,18.97
6/19/50,18.92
6/20/50,18.83
6/21/50,19
6/22/50,19.16
6/23/50,19.14
6/26/50,18.11
6/27/50,17.91
6/28/50,18.11
6/29/50,17.44
6/30/50,17.69
7/3/50,17.64
7/5/50,17.81
7/6/50,17.91
7/7/50,17.67
7/10/50,17.59
7/11/50,17.32
7/12/50,16.87
7/13/50,16.69
7/14/50,16.87
7/17/50,16.68
7/18/50,17.06
7/19/50,17.36
7/20/50,17.61
7/21/50,17.59
7/24/50,17.48
7/25/50,17.23
7/26/50,17.27
7/27/50,17.5
7/28/50,17.69
7/31/50,17.84
8/1/50,18.02
8/2/50,17.95
8/3/50,17.99
8/4/50,18.14
8/7/50,18.41
8/8/50,18.46
8/9/50,18.61
8/10/50,18.48
8/11/50,18.28
8/14/50,18.29
8/15/50,18.32
8/16/50,18.34
8/17/50,18.54
8/18/50,18.68
8/21/50,18.7
8/22/50,18.68
8/23/50,18.82
8/24/50,18.79
8/25/50,18.54
8/28/50,18.53
8/29/50,18.54
8/30/50,18.43
8/31/50,18.42
9/1/50,18.55
9/5/50,18.68
9/6/50,18.54
9/7/50,18.59
9/8/50,18.75
9/11/50,18.61
9/12/50,18.87
9/13/50,19.09
9/14/50,19.18
9/15/50,19.29
9/18/50,19.37
9/19/50,19.31
9/20/50,19.21
9/21/50,19.37
9/22/50,19.44
9/25/50,19.42
9/26/50,19.14
9/27/50,19.41
9/28/50,19.42
9/29/50,19.45
10/2/50,19.69
10/3/50,19.66
10/4/50,20
10/5/50,19.89
10/6/50,20.12
10/7/50,20.16
10/9/50,20
10/10/50,19.78
10/11/50,19.86
10/13/50,19.85
10/14/50,19.72
10/16/50,19.71
10/17/50,19.89
10/18/50,20.01
10/19/50,20.02
10/20/50,19.96
10/21/50,20.01
10/23/50,19.96
10/24/50,20.08
10/25/50,20.05
10/26/50,19.61
10/27/50,19.77
10/28/50,19.79
10/30/50,19.61
10/31/50,19.53
11/1/50,19.56
11/2/50,19.73
11/3/50,19.85
11/4/50,19.78
11/6/50,19.36
11/8/50,19.56
11/9/50,19.79
11/10/50,19.94
11/13/50,20.01
11/14/50,19.86
11/15/50,19.82
11/16/50,19.72
11/17/50,19.86
11/18/50,19.96
11/20/50,19.93
11/21/50,19.88
11/22/50,20.16
11/24/50,20.32
11/25/50,20.28
11/27/50,20.18
11/28/50,19.56
11/29/50,19.37
11/30/50,19.51
12/1/50,19.66
12/2/50,19.54
12/4/50,19
12/5/50,19.31
12/6/50,19.45
12/7/50,19.4
12/8/50,19.4
12/9/50,19.5
12/11/50,19.72
12/12/50,19.68
12/13/50,19.67
12/14/50,19.43
12/15/50,19.33
12/16/50,19.64
12/18/50,19.85
12/19/50,19.96
12/20/50,19.97
12/21/50,19.98
12/22/50,20.07
12/26/50,19.92
12/27/50,20.3
12/28/50,20.38
12/29/50,20.43
12/30/50,20.41
1/2/51,20.77
1/3/51,20.69
1/4/51,20.87
1/5/51,20.87
1/6/51,20.88
1/8/51,21
1/9/51,21.12
1/10/51,20.85
1/11/51,21.19
1/12/51,21.11
1/13/51,21.1
1/15/51,21.3
1/16/51,21.46
1/17/51,21.55
1/18/51,21.4
1/19/51,21.36
1/20/51,21.41
1/22/51,21.18
1/23/51,21.26
1/24/51,21.16
1/25/51,21.03
1/26/51,21.26
1/27/51,21.53
1/29/51,21.67
1/30/51,21.74
1/31/51,21.66
2/1/51,21.77
2/2/51,21.96
2/3/51,22.08
2/5/51,22.2
2/6/51,22.12
2/7/51,21.99
2/8/51,22.09
2/9/51,22.17
2/10/51,22.21
2/13/51,22.18
2/14/51,22.12
2/15/51,22
2/16/51,22.13
2/17/51,22.15
2/19/51,21.83
2/20/51,21.79
2/21/51,21.86
2/23/51,21.92
2/24/51,21.96
2/26/51,21.93
2/27/51,21.76
2/28/51,21.8
3/1/51,21.85
3/2/51,21.93
3/3/51,21.94
3/5/51,21.79
3/6/51,21.79
3/7/51,21.86
3/8/51,21.95
3/9/51,21.95
3/10/51,21.91
3/12/51,21.7
3/13/51,21.41
3/14/51,21.25
3/15/51,21.29
3/16/51,21.64
3/17/51,21.67
3/19/51,21.56
3/20/51,21.52
3/21/51,21.64
3/22/51,21.73
3/24/51,21.47
3/26/51,21.53
3/27/51,21.51
3/28/51,21.26
3/29/51,21.33
3/30/51,21.48
3/31/51,21.4
4/2/51,21.32
4/3/51,21.26
4/4/51,21.4
4/5/51,21.69
4/6/51,21.72
4/7/51,21.68
4/9/51,21.68
4/10/51,21.65
4/11/51,21.64
4/12/51,21.83
4/13/51,22.09
4/14/51,22.2
4/16/51,22.04
4/17/51,22.09
4/18/51,22.13
4/19/51,22.04
4/20/51,22.04
4/21/51,22.05
4/23/51,22.05
4/24/51,21.96
4/25/51,21.97
4/26/51,22.16
4/27/51,22.39
4/28/51,22.43
4/30/51,22.43
5/1/51,22.53
5/2/51,22.62
5/3/51,22.81
5/4/51,22.77
5/5/51,22.69
5/7/51,22.63
5/8/51,22.61
5/9/51,22.64
5/10/51,22.51
5/11/51,22.33
5/12/51,22.22
5/14/51,22.18
5/15/51,21.76
5/16/51,21.69
5/17/51,21.91
5/18/51,21.51
5/19/51,21.55
5/21/51,21.46
5/22/51,21.36
5/23/51,21.16
5/24/51,21.05
5/25/51,21.03
5/26/51,21.08
5/28/51,21.21
5/29/51,21.35
5/31/51,21.52
6/1/51,21.48
6/4/51,21.24
6/5/51,21.33
6/6/51,21.48
6/7/51,21.56
6/8/51,21.49
6/11/51,21.61
6/12/51,21.52
6/13/51,21.55
6/14/51,21.84
6/15/51,22.04
6/18/51,22.05
6/19/51,22.02
6/20/51,21.91
6/21/51,21.78
6/22/51,21.55
6/25/51,21.29
6/26/51,21.3
6/27/51,21.37
6/28/51,21.1
6/29/51,20.96
7/2/51,21.1
7/3/51,21.23
7/5/51,21.64
7/6/51,21.64
7/9/51,21.73
7/10/51,21.63
7/11/51,21.68
7/12/51,21.8
7/13/51,21.98
7/16/51,21.73
7/17/51,21.92
7/18/51,21.88
7/19/51,21.84
7/20/51,21.88
7/23/51,22.1
7/24/51,22.44
7/25/51,22.32
7/26/51,22.47
7/27/51,22.53
7/30/51,22.63
7/31/51,22.4
8/1/51,22.51
8/2/51,22.82
8/3/51,22.85
8/6/51,23.01
8/7/51,23.03
8/8/51,22.93
8/9/51,22.84
8/10/51,22.79
8/13/51,22.8
8/14/51,22.7
8/15/51,22.79
8/16/51,22.87
8/17/51,22.94
8/20/51,22.93
8/21/51,22.83
8/22/51,22.75
8/23/51,22.9
8/24/51,22.88
8/27/51,22.85
8/28/51,22.9
8/29/51,23.08
8/30/51,23.24
8/31/51,23.28
9/4/51,23.28
9/5/51,23.42
9/6/51,23.47
9/7/51,23.53
9/10/51,23.62
9/11/51,23.5
9/12/51,23.6
9/13/51,23.71
9/14/51,23.69
9/17/51,23.62
9/18/51,23.59
9/19/51,23.59
9/20/51,23.57
9/21/51,23.4
9/24/51,23.3
9/25/51,23.38
9/26/51,23.4
9/27/51,23.27
9/28/51,23.26
10/1/51,23.47
10/2/51,23.64
10/3/51,23.79
10/4/51,23.72
10/5/51,23.78
10/6/51,23.77
10/8/51,23.75
10/9/51,23.65
10/10/51,23.61
10/11/51,23.7
10/13/51,23.8
10/15/51,23.85
10/16/51,23.77
10/17/51,23.69
10/18/51,23.67
10/19/51,23.32
10/20/51,23.13
10/22/51,22.75
10/23/51,22.84
10/24/51,23.03
10/25/51,22.96
10/26/51,22.81
10/27/51,22.45
10/29/51,22.69
10/30/51,22.66
10/31/51,22.94
11/1/51,23.1
11/2/51,22.93
11/3/51,22.74
11/5/51,22.82
11/7/51,22.49
11/8/51,22.47
11/9/51,22.75
11/10/51,22.89
11/13/51,22.79
11/14/51,22.85
11/15/51,22.84
11/16/51,22.82
11/17/51,22.84
11/19/51,22.73
11/20/51,22.68
11/21/51,22.64
11/23/51,22.4
11/24/51,22.3
11/26/51,22.43
11/27/51,22.66
11/28/51,22.61
11/29/51,22.67
11/30/51,22.88
12/1/51,22.94
12/3/51,23.01
12/4/51,23.14
12/5/51,23.07
12/6/51,23.34
12/7/51,23.38
12/8/51,23.41
12/10/51,23.42
12/11/51,23.3
12/12/51,23.37
12/13/51,23.39
12/14/51,23.37
12/15/51,23.36
12/17/51,23.41
12/18/51,23.49
12/19/51,23.57
